City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,description
461,Wuchang,44.9143,127.15,10.11,77,100,6.51,CN,2022-02-14 04:19:24,overcast clouds
462,Princeville,45.7668,-61.2985,21.51,92,100,8.05,CA,2022-02-14 04:19:24,light snow
463,Balaipungut,1.05,101.2833,84.61,59,62,0.47,ID,2022-02-14 04:19:25,broken clouds
464,La Florida,1.2985,-77.4061,55.42,97,100,1.39,CO,2022-02-14 04:19:25,light rain
465,Jian,27.1172,114.9793,51.3,65,48,4.25,CN,2022-02-14 04:19:26,scattered clouds
466,Bolu,40.6667,31.5833,33.13,95,99,2.95,TR,2022-02-14 04:19:26,overcast clouds
467,Aknada,42.4016,46.1723,14.61,89,52,6.33,RU,2022-02-14 04:19:26,broken clouds
468,Vanavara,60.34,102.2797,-8.32,89,38,5.93,RU,2022-02-14 04:19:27,scattered clouds
469,Yuanping,38.7153,112.7575,23.77,40,94,5.79,CN,2022-02-14 04:19:27,overcast clouds
470,Takhli,15.2634,100.3438,85.3,58,56,10.94,TH,2022-02-14 04:19:28,broken clouds
471,Kabanjahe,3.1001,98.4908,74.16,67,95,1.95,ID,2022-02-14 04:19:28,overcast clouds
472,Drakino,51.139,39.4021,8.73,94,50,6.42,RU,2022-02-14 04:19:29,scattered clouds
473,Andenes,69.3143,16.1194,30.18,86,100,3.44,NO,2022-02-14 04:19:29,light shower snow
474,Vikhorevka,56.1201,101.1636,-7.76,94,100,3.36,RU,2022-02-14 04:19:30,overcast clouds
475,Kenai,60.5544,-151.2583,26.69,100,100,0.0,US,2022-02-14 04:15:16,fog
476,Severobaykalsk,55.65,109.3167,-3.93,76,14,2.55,RU,2022-02-14 04:19:30,few clouds
477,Dong Xoai,11.5333,106.9167,94.37,42,61,2.3,VN,2022-02-14 04:14:57,broken clouds
478,Petatlan,17.5167,-101.2667,74.23,64,82,3.11,MX,2022-02-14 04:19:31,broken clouds
479,Punta Gorda,26.9298,-82.0454,60.82,81,0,5.75,US,2022-02-14 04:19:31,clear sky
480,Tieling,42.2931,123.8414,15.37,67,100,15.41,CN,2022-02-14 04:19:32,overcast clouds
481,Rozmital Pod Tremsinem,49.602,13.8643,29.17,100,4,3.53,CZ,2022-02-14 04:19:32,clear sky
482,Santa Lucia,27.9117,-15.5407,54.72,67,20,10.36,ES,2022-02-14 04:19:33,few clouds
483,Sompeta,18.9333,84.6,73.29,44,19,5.61,IN,2022-02-14 04:19:33,few clouds
484,Lethem,3.3803,-59.7968,77.0,76,34,12.55,GY,2022-02-14 04:19:34,scattered clouds
485,Wenling,28.3669,121.36,57.9,65,10,11.95,CN,2022-02-14 04:19:34,clear sky
486,Santa Rosa,14.3122,121.1114,87.78,66,36,7.96,PH,2022-02-14 04:19:35,scattered clouds
487,Mabaruma,8.2,-59.7833,70.11,96,99,2.48,GY,2022-02-14 04:19:35,overcast clouds
488,Khash,28.2211,61.2158,46.74,66,84,11.03,IR,2022-02-14 04:19:36,broken clouds
489,Lamlash,55.5336,-5.1296,42.49,85,100,5.37,GB,2022-02-14 04:19:36,moderate rain
490,Seminole,28.7086,-81.2081,59.36,76,0,13.8,US,2022-02-14 04:19:36,clear sky
491,Lingao,19.9103,109.6859,62.33,86,100,9.35,CN,2022-02-14 04:19:37,overcast clouds
492,Pailitas,8.9565,-73.6255,77.22,73,21,2.1,CO,2022-02-14 04:19:38,few clouds
493,Cusset,46.13,3.4596,51.35,81,100,12.68,FR,2022-02-14 04:19:38,overcast clouds
494,Saint-Augustin,51.226,-58.6502,-24.97,93,43,6.15,CA,2022-02-14 04:19:39,scattered clouds
495,Gat,31.61,34.7642,52.48,100,99,4.92,IL,2022-02-14 04:18:03,overcast clouds
496,Ust-Nera,64.5667,143.2,-19.37,96,48,1.23,RU,2022-02-14 04:19:39,scattered clouds
497,Kudahuvadhoo,2.6708,72.8944,81.45,76,73,8.39,MV,2022-02-14 04:19:40,broken clouds
498,Sabha,27.0377,14.4283,48.4,41,0,11.56,LY,2022-02-14 04:19:40,clear sky
499,Coihaique,-45.5752,-72.0662,56.01,67,91,2.3,CL,2022-02-14 04:19:41,overcast clouds
500,Ponta Delgada,37.7333,-25.6667,57.51,67,75,6.91,PT,2022-02-14 04:20:41,broken clouds
501,Merauke,-8.4667,140.3333,85.12,66,73,11.48,ID,2022-02-14 04:20:41,broken clouds
502,Shahrud,36.4182,54.9763,32.5,74,9,7.38,IR,2022-02-14 04:20:42,clear sky
503,College,64.8569,-147.8028,7.59,80,75,4.61,US,2022-02-14 04:19:48,mist
504,Dunedin,-45.8742,170.5036,61.81,61,86,11.01,NZ,2022-02-14 04:20:42,overcast clouds
505,Nhulunbuy,-12.2333,136.7667,90.21,55,75,16.11,AU,2022-02-14 04:20:43,broken clouds
506,Westport,41.1415,-73.3579,27.32,61,100,12.66,US,2022-02-14 04:20:07,overcast clouds
507,Jieshi,22.8134,115.8257,64.94,67,84,9.82,CN,2022-02-14 04:20:44,broken clouds
508,Musoma,-1.5,33.8,68.4,77,88,5.95,TZ,2022-02-14 04:20:44,overcast clouds
509,Puerto Escondido,15.85,-97.0667,81.43,57,40,10.36,MX,2022-02-14 04:18:34,scattered clouds
510,Arkhangelsk,64.5401,40.5433,17.71,85,100,8.95,RU,2022-02-14 04:20:45,light shower snow
511,Zheleznodorozhnyy,55.7503,38.0042,27.12,87,100,11.03,RU,2022-02-14 04:20:45,light snow
512,Mantua,45.1667,10.7833,38.71,78,66,1.99,IT,2022-02-14 04:20:46,broken clouds
513,Heihe,50.2441,127.4902,5.58,88,100,6.46,CN,2022-02-14 04:20:46,overcast clouds
514,Atasu,48.6814,71.6433,25.21,96,100,17.38,KZ,2022-02-14 04:20:47,light snow
515,Oktyabrskiy,54.4815,53.471,-0.83,100,100,2.75,RU,2022-02-14 04:20:47,overcast clouds
516,Mocuba,-16.8392,36.9856,72.39,98,100,2.28,MZ,2022-02-14 04:20:47,overcast clouds
517,Otake,34.2,132.2167,51.28,46,75,4.61,JP,2022-02-14 04:20:48,broken clouds
518,Ancud,-41.8697,-73.8203,57.42,95,20,1.83,CL,2022-02-14 04:20:48,few clouds
519,Bubaque,11.2833,-15.8333,77.95,59,0,4.09,GW,2022-02-14 04:20:49,clear sky
520,Shellbrook,53.2168,-106.4011,-2.97,100,31,4.14,CA,2022-02-14 04:20:49,scattered clouds
521,Chardara,41.2547,67.9692,42.75,56,100,17.85,KZ,2022-02-14 04:20:50,overcast clouds
522,Bilma,18.6853,12.9164,61.52,16,0,6.82,NE,2022-02-14 04:20:50,clear sky
523,Muyezerskiy,63.9333,31.65,32.5,96,100,14.0,RU,2022-02-14 04:20:15,overcast clouds
524,Banes,20.9625,-75.7186,74.01,81,0,2.42,CU,2022-02-14 04:20:51,clear sky
525,Jaque,7.5175,-78.1703,77.58,86,100,3.33,PA,2022-02-14 04:20:51,overcast clouds
526,North Bend,43.4065,-124.2243,48.92,95,100,8.05,US,2022-02-14 04:20:52,overcast clouds
527,Kruisfontein,-34.0033,24.7314,64.63,86,100,13.22,ZA,2022-02-14 04:20:52,light rain
528,San Juan,-31.5375,-68.5364,75.74,39,6,1.92,AR,2022-02-14 04:17:58,clear sky
529,Mugur-Aksy,50.35,90.5,3.76,73,72,3.36,RU,2022-02-14 04:20:53,broken clouds
530,Bac Lieu,9.285,105.7244,86.76,60,46,20.2,VN,2022-02-14 04:19:07,scattered clouds
531,Concepcion Del Uruguay,-32.4825,-58.2372,61.99,74,0,5.46,AR,2022-02-14 04:20:53,clear sky
532,Vila Velha,-20.3297,-40.2925,75.15,95,20,4.61,BR,2022-02-14 04:19:21,few clouds
533,Eenhana,-17.4667,16.3333,67.75,92,99,3.11,NA,2022-02-14 04:20:54,light rain
534,Poya,-21.35,165.15,86.02,70,100,8.34,NC,2022-02-14 04:20:55,overcast clouds
535,Rampura,30.25,75.2333,59.9,56,0,4.43,IN,2022-02-14 04:20:55,clear sky
536,Stornoway,58.2093,-6.3865,42.76,85,40,18.41,GB,2022-02-14 04:20:55,scattered clouds
537,Necochea,-38.5473,-58.7368,57.47,55,0,8.01,AR,2022-02-14 04:20:56,clear sky
538,Tiznit,29.5833,-9.5,51.51,50,0,2.8,MA,2022-02-14 04:20:56,clear sky
539,Gilgit,35.9221,74.3087,34.56,80,100,2.15,PK,2022-02-14 04:20:57,overcast clouds
540,Murgab,37.4966,61.9714,42.67,70,0,13.8,TM,2022-02-14 04:20:57,clear sky
541,Fujin,47.26,132.0322,7.21,88,90,3.56,CN,2022-02-14 04:20:58,overcast clouds
542,Halle,51.5,12.0,43.2,60,0,16.11,DE,2022-02-14 04:20:58,clear sky
543,Ambon,-3.6954,128.1814,86.14,70,40,3.44,ID,2022-02-14 04:20:59,scattered clouds
544,Meadville,41.6414,-80.1515,16.18,86,100,0.0,US,2022-02-14 04:20:59,mist
545,Le Port,-20.9373,55.2919,82.4,74,13,2.3,RE,2022-02-14 04:21:00,few clouds
546,Codajas,-3.8367,-62.0569,72.99,99,100,2.04,BR,2022-02-14 04:21:00,light rain
547,Bilibino,68.0546,166.4372,-25.65,99,77,2.26,RU,2022-02-14 04:22:01,broken clouds
548,Qiyang,26.5911,111.8474,49.64,68,5,3.02,CN,2022-02-14 04:22:01,clear sky
549,Synya,65.3718,58.0387,3.96,97,73,6.42,RU,2022-02-14 04:22:01,broken clouds
550,Dhankuta,26.9833,87.3333,57.79,57,0,2.39,NP,2022-02-14 04:22:02,clear sky
551,Ofaqim,31.3141,34.6203,51.75,79,93,6.11,IL,2022-02-14 04:22:02,overcast clouds
552,Ongandjera,-17.8833,15.0667,68.52,86,100,5.53,NA,2022-02-14 04:22:03,light rain
553,Geraldton,-28.7667,114.6,86.41,58,6,12.66,AU,2022-02-14 04:19:12,clear sky
554,Narayangarh,30.4833,77.1333,63.81,54,0,2.64,IN,2022-02-14 04:22:03,clear sky
555,Novopskov,49.5464,39.0899,7.45,98,63,2.3,UA,2022-02-14 04:22:04,broken clouds
556,Margate,51.3813,1.3862,46.96,84,100,5.99,GB,2022-02-14 04:22:04,overcast clouds
557,Sao Domingos,-13.3983,-46.3183,69.87,92,99,1.21,BR,2022-02-14 04:22:04,light rain
558,Gari,59.4307,62.3497,-4.88,100,97,3.18,RU,2022-02-14 04:22:05,overcast clouds
559,Simoes,-7.5989,-40.8178,71.55,76,66,3.29,BR,2022-02-14 04:22:06,broken clouds
560,Eston,51.1501,-108.7514,22.89,93,98,5.82,CA,2022-02-14 04:22:06,overcast clouds
561,Paamiut,61.994,-49.6678,8.96,88,100,17.11,GL,2022-02-14 04:22:06,overcast clouds
562,Likhoslavl,57.1275,35.464,24.64,87,100,10.36,RU,2022-02-14 04:20:17,overcast clouds
563,Te Anau,-45.4167,167.7167,70.18,44,100,1.59,NZ,2022-02-14 04:22:07,overcast clouds
564,Kinablangan,7.6947,126.5503,83.05,67,55,4.5,PH,2022-02-14 04:22:08,broken clouds
565,Ulaanbaatar,47.9077,106.8832,-2.07,65,75,2.24,MN,2022-02-14 04:22:08,broken clouds
566,Ca Mau,9.1769,105.15,91.09,48,44,15.93,VN,2022-02-14 04:19:49,scattered clouds
567,Kenora,49.8167,-94.4337,-8.43,84,40,4.61,CA,2022-02-14 04:22:09,scattered clouds
568,Bandarbeyla,9.4942,50.8122,75.07,69,93,15.73,SO,2022-02-14 04:22:09,overcast clouds
569,Cockburn Town,21.4612,-71.1419,77.59,83,0,18.21,TC,2022-02-14 04:17:31,clear sky
570,Methoni,36.8197,21.7049,51.22,79,23,1.77,GR,2022-02-14 04:22:10,few clouds
571,Martapura,-3.4167,114.85,89.69,58,40,6.91,ID,2022-02-14 04:22:10,scattered clouds
572,Aktash,50.3,87.7333,-1.61,86,100,3.22,RU,2022-02-14 04:22:11,overcast clouds
573,Belyy Yar,53.6039,91.3903,-13.11,84,99,0.0,RU,2022-02-14 04:22:11,mist
574,Half Moon Bay,37.4636,-122.4286,65.48,70,0,13.8,US,2022-02-14 04:22:12,clear sky
575,Idukki,9.85,76.9667,77.76,55,6,2.82,IN,2022-02-14 04:22:12,clear sky
576,Athabasca,54.7169,-113.2854,17.42,90,100,5.1,CA,2022-02-14 04:22:13,overcast clouds
577,Seoul,37.5683,126.9778,49.51,39,75,9.22,KR,2022-02-14 04:19:50,broken clouds
578,Bollnas,61.3482,16.3946,35.38,98,100,2.82,SE,2022-02-14 04:22:14,light rain
579,Lincolnton,35.4737,-81.2545,35.37,79,0,0.0,US,2022-02-14 04:22:14,clear sky
580,San Lawrenz,36.0553,14.204,48.85,88,91,6.6,MT,2022-02-14 04:22:14,overcast clouds
581,Fengzhen,40.4394,113.1536,6.85,57,80,2.46,CN,2022-02-14 04:22:15,broken clouds
582,Tamandare,-8.7597,-35.1047,78.96,78,34,7.83,BR,2022-02-14 04:22:15,scattered clouds
583,Ordynskoye,54.3656,81.8994,8.87,91,78,11.1,RU,2022-02-14 04:22:16,broken clouds
584,Vanimo,-2.6741,141.3028,82.76,79,100,2.64,PG,2022-02-14 04:22:16,overcast clouds
585,Ahuimanu,21.4447,-157.8378,73.11,61,0,12.66,US,2022-02-14 04:21:24,clear sky
586,Damghan,36.1683,54.348,35.91,65,3,1.68,IR,2022-02-14 04:22:17,clear sky
587,Ewa Beach,21.3156,-158.0072,73.35,57,20,12.66,US,2022-02-14 04:22:17,few clouds
588,Mizdah,31.4451,12.9801,46.6,65,26,7.49,LY,2022-02-14 04:22:18,scattered clouds
589,Padang,-0.9492,100.3543,87.85,57,39,3.67,ID,2022-02-14 04:22:18,scattered clouds
590,Mehran,33.1222,46.1646,49.48,47,0,1.12,IR,2022-02-14 04:22:19,clear sky
591,Myitkyina,25.3833,97.4,72.81,34,0,2.35,MM,2022-02-14 04:22:20,clear sky
592,Pangnirtung,66.1451,-65.7125,-29.2,75,0,8.05,CA,2022-02-14 04:22:20,clear sky
593,Jacksonville,30.3322,-81.6556,51.91,40,0,14.97,US,2022-02-14 04:20:59,clear sky
594,Moissala,8.3404,17.7663,72.82,18,100,4.68,TD,2022-02-14 04:23:21,overcast clouds
595,Maragogi,-9.0122,-35.2225,78.82,76,48,8.23,BR,2022-02-14 04:23:21,scattered clouds
596,Tessalit,20.1986,1.0114,57.49,26,32,9.82,ML,2022-02-14 04:23:21,scattered clouds
597,Broken Hill,-31.95,141.4333,98.31,16,40,5.75,AU,2022-02-14 04:23:22,scattered clouds
598,Palencia,42.4167,-4.5,36.79,87,5,16.13,ES,2022-02-14 04:23:22,clear sky
599,Sorland,67.667,12.6934,30.27,62,99,29.97,NO,2022-02-14 04:23:23,light snow
600,Burnie,-41.0667,145.9167,72.95,63,99,10.63,AU,2022-02-14 04:22:52,overcast clouds
601,Bismarck,46.8083,-100.7837,31.87,76,20,27.63,US,2022-02-14 04:23:23,few clouds
602,Terre Haute,39.4667,-87.4139,15.62,84,0,0.0,US,2022-02-14 04:23:24,clear sky
603,Pombas,17.1503,-25.0201,67.78,73,100,16.11,CV,2022-02-14 04:23:24,overcast clouds
604,Luanda,-8.8368,13.2343,77.0,83,40,10.36,AO,2022-02-14 04:22:35,scattered clouds
605,Hobbs,32.7026,-103.136,46.67,29,0,9.22,US,2022-02-14 04:23:25,clear sky
606,Pemangkat,1.1667,108.9667,82.08,79,96,2.98,ID,2022-02-14 04:23:26,overcast clouds
607,Kidal,18.4411,1.4078,62.42,20,20,12.37,ML,2022-02-14 04:23:26,few clouds
608,Lerwick,60.1545,-1.1494,39.2,91,100,25.39,GB,2022-02-14 04:23:27,overcast clouds
609,Makarov,48.6333,142.8,19.71,86,68,4.45,RU,2022-02-14 04:23:27,broken clouds
610,Berdigestyakh,62.0989,126.6992,-13.05,93,97,1.19,RU,2022-02-14 04:23:28,overcast clouds
611,Erenhot,43.6475,111.9767,-2.34,76,9,3.24,CN,2022-02-14 04:21:13,clear sky
612,Kizner,56.2749,51.508,-6.5,100,100,1.1,RU,2022-02-14 04:23:28,overcast clouds
613,Shenjiamen,29.9576,122.298,45.57,64,2,17.0,CN,2022-02-14 04:23:29,clear sky
614,Haines Junction,60.7522,-137.5108,10.35,92,80,1.14,CA,2022-02-14 04:23:29,broken clouds
615,Qasigiannguit,68.8193,-51.1922,5.25,95,100,6.38,GL,2022-02-14 04:23:30,overcast clouds
616,Voznesenskoye,54.89,42.7569,18.95,93,100,9.01,RU,2022-02-14 04:23:30,overcast clouds
617,Turukhansk,65.8167,87.9833,-4.31,86,36,12.53,RU,2022-02-14 04:23:30,scattered clouds
618,Mbekenyera,-10.0,38.9833,69.31,99,100,3.15,TZ,2022-02-14 04:23:31,moderate rain
619,Montrose,38.4166,-108.2673,30.54,56,1,2.59,US,2022-02-14 04:23:31,clear sky
620,Caravelas,-17.7125,-39.2481,74.3,94,81,4.03,BR,2022-02-14 04:23:32,broken clouds
621,Praya,14.9215,-23.5087,70.34,83,40,18.41,CV,2022-02-14 04:23:32,scattered clouds
622,Nombre De Dios,23.85,-104.2333,53.82,31,100,5.73,MX,2022-02-14 04:23:32,overcast clouds
623,Lafiagi,8.8667,5.4167,76.6,20,72,1.34,NG,2022-02-14 04:23:33,broken clouds
624,Zarya,55.7553,38.0958,27.09,87,100,11.01,RU,2022-02-14 04:23:33,light snow
625,Coihueco,-36.6167,-71.8333,56.14,82,0,4.61,CL,2022-02-14 04:23:34,clear sky
626,Maroantsetra,-15.4333,49.7333,76.6,84,68,1.97,MG,2022-02-14 04:23:34,broken clouds
627,Saint-Francois,46.4154,3.9054,51.42,65,75,11.5,FR,2022-02-14 04:23:35,light rain
628,Biak,-0.9131,122.8766,82.71,67,67,2.1,ID,2022-02-14 04:23:35,broken clouds
629,Bhatkal,13.9667,74.5667,81.03,52,28,0.85,IN,2022-02-14 04:23:36,scattered clouds
630,Tall Kayf,37.0833,41.0667,39.54,42,89,4.16,TR,2022-02-14 04:23:36,overcast clouds
631,Ostroh,50.3294,26.5143,26.65,71,7,8.59,UA,2022-02-14 04:23:37,clear sky
632,Masuguru,-11.3667,38.4167,70.23,99,100,3.56,TZ,2022-02-14 04:23:37,moderate rain
633,Krasnyy Yar,46.5331,48.3456,24.73,70,0,7.54,RU,2022-02-14 04:23:38,clear sky
634,Kirkenaer,60.4564,12.0582,34.45,99,100,4.5,NO,2022-02-14 04:23:38,snow
635,Singkang,2.1006,102.7994,85.89,76,100,2.82,MY,2022-02-14 04:24:39,overcast clouds
636,Cherepovets,59.1333,37.9,28.22,86,75,6.71,RU,2022-02-14 04:22:21,light snow
637,Yekaterinovka,52.0508,44.3451,6.3,97,71,7.92,RU,2022-02-14 04:24:39,broken clouds
638,Marathon,44.9,-89.7668,7.84,64,100,4.61,US,2022-02-14 04:24:40,overcast clouds
639,Abnub,27.2696,31.1511,50.92,82,3,9.69,EG,2022-02-14 04:24:40,clear sky
640,Chiang Klang,19.2938,100.8617,81.73,33,49,2.17,TH,2022-02-14 04:24:41,scattered clouds
641,Tarnobrzeg,50.573,21.6794,38.41,80,5,6.6,PL,2022-02-14 04:24:41,clear sky
642,Odweyne,9.4092,45.064,63.86,40,53,9.73,SO,2022-02-14 04:24:35,broken clouds
643,Taoudenni,22.6783,-3.9836,57.85,28,0,12.97,ML,2022-02-14 04:22:30,clear sky
644,Nantucket,41.2835,-70.0995,35.15,89,100,22.95,US,2022-02-14 04:21:33,snow
645,La Baule-Escoublac,47.2922,-2.364,47.88,89,75,10.36,FR,2022-02-14 04:24:42,broken clouds
646,Marinette,45.1,-87.6307,9.3,72,0,3.44,US,2022-02-14 04:24:43,clear sky
647,Izhma,65.0083,53.9113,4.14,97,97,5.99,RU,2022-02-14 04:24:43,overcast clouds
648,Grande Prairie,55.1667,-118.8027,33.98,64,75,11.5,CA,2022-02-14 04:22:53,broken clouds
649,Ganzhou,28.8184,115.4327,53.1,62,8,3.02,CN,2022-02-14 04:24:44,clear sky
650,Riyadh,24.6877,46.7219,44.74,35,0,7.45,SA,2022-02-14 04:22:43,clear sky
651,Yamada,39.4667,141.95,40.6,39,2,6.85,JP,2022-02-14 04:24:45,clear sky
652,Kipini,-2.5257,40.5262,73.69,90,93,4.79,KE,2022-02-14 04:24:45,overcast clouds
653,Tatarsk,55.219,75.9828,-7.94,99,15,5.99,RU,2022-02-14 04:24:45,few clouds
654,Cedar City,37.6775,-113.0619,44.4,26,0,11.5,US,2022-02-14 04:24:46,clear sky
655,Fort-Shevchenko,44.5086,50.263,34.21,60,0,7.67,KZ,2022-02-14 04:24:46,clear sky
656,Magdagachi,53.45,125.8,10.06,79,100,3.58,RU,2022-02-14 04:24:47,overcast clouds
657,Portland,45.5234,-122.6762,55.94,70,100,6.91,US,2022-02-14 04:20:57,overcast clouds
658,Alyangula,-13.8483,136.4192,82.27,89,40,6.91,AU,2022-02-14 04:24:47,light rain
659,Berlevag,70.8578,29.0864,17.6,89,100,14.83,NO,2022-02-14 04:24:48,light snow
660,Plyussa,58.4308,29.3654,31.01,87,100,10.58,RU,2022-02-14 04:20:12,snow
661,Conceicao Da Barra,-18.5933,-39.7322,75.33,87,17,5.46,BR,2022-02-14 04:24:48,few clouds
662,Lahat,-3.8,103.5333,88.9,55,75,3.04,ID,2022-02-14 04:24:49,broken clouds
663,Amahai,-3.3333,128.9167,80.28,78,100,2.48,ID,2022-02-14 04:23:45,overcast clouds
664,Samarai,-10.6167,150.6667,83.48,70,84,9.73,PG,2022-02-14 04:22:35,broken clouds
665,Laguna De Perlas,12.3429,-83.6712,77.52,80,14,12.1,NI,2022-02-14 04:24:50,few clouds
666,Arcachon,44.5875,-1.0519,48.52,87,75,10.36,FR,2022-02-14 04:24:50,broken clouds
667,Abu Samrah,35.3029,37.1841,44.6,85,0,8.25,SY,2022-02-14 04:20:10,clear sky
668,Yuzhno-Kurilsk,44.0306,145.8556,29.26,72,99,9.57,RU,2022-02-14 04:24:51,overcast clouds
669,Kushima,31.4583,131.2333,56.71,66,100,7.56,JP,2022-02-14 04:24:51,overcast clouds
670,Marzuq,14.4,46.4667,55.44,48,40,2.55,YE,2022-02-14 04:24:52,scattered clouds
671,Keetmanshoop,-26.5833,18.1333,68.92,88,40,3.44,NA,2022-02-14 04:24:52,scattered clouds
672,Pittsfield,42.4501,-73.2454,23.05,68,100,8.05,US,2022-02-14 04:24:53,overcast clouds
673,Williston,48.147,-103.618,30.61,75,60,5.99,US,2022-02-14 04:24:01,broken clouds
674,Kuah,6.3265,99.8432,89.6,55,20,9.22,MY,2022-02-14 04:24:53,few clouds
675,Malyye Derbety,47.9547,44.6808,25.81,72,2,7.45,RU,2022-02-14 04:24:54,clear sky
676,Emba,48.8264,58.1442,15.06,93,100,15.82,KZ,2022-02-14 04:24:54,overcast clouds
677,Atikokan,48.7555,-91.6216,-3.06,100,99,2.62,CA,2022-02-14 04:24:55,overcast clouds
678,Shache,38.4167,77.2406,34.99,39,4,3.89,CN,2022-02-14 04:24:56,clear sky
679,Kribi,2.95,9.9167,78.3,84,95,3.76,CM,2022-02-14 04:25:56,light rain
680,Rundu,-17.9333,19.7667,64.53,92,85,3.6,NA,2022-02-14 04:25:56,light rain
681,Pitkyaranta,61.5734,31.4792,32.31,98,100,14.74,RU,2022-02-14 04:25:57,overcast clouds
682,Bud,39.447,-86.1758,17.69,82,68,6.87,US,2022-02-14 04:25:57,broken clouds
683,Katobu,-4.9408,122.5276,79.77,83,83,7.78,ID,2022-02-14 04:25:58,broken clouds
684,Sawtell,-30.3833,153.1,75.52,82,100,5.75,AU,2022-02-14 04:25:58,overcast clouds
685,Ratnagiri,16.9833,73.3,78.21,44,6,6.46,IN,2022-02-14 04:25:59,clear sky
686,Gua Musang,4.8823,101.9644,84.09,72,100,1.7,MY,2022-02-14 04:25:59,overcast clouds
687,Christchurch,-43.5333,172.6333,66.99,61,37,4.61,NZ,2022-02-14 04:22:24,scattered clouds
688,Marshall,34.3834,-86.3333,35.94,65,0,4.61,US,2022-02-14 04:26:00,clear sky
689,Hami,42.8,93.45,28.87,39,17,7.61,CN,2022-02-14 04:26:00,few clouds
690,Russell,32.3502,-85.1999,42.08,66,0,0.0,US,2022-02-14 04:26:01,clear sky
691,Solnechnyy,50.7214,136.6319,15.21,83,100,6.4,RU,2022-02-14 04:26:01,overcast clouds
692,Koungheul,13.9833,-14.8,68.9,20,36,9.01,SN,2022-02-14 04:26:02,scattered clouds
693,Namatanai,-3.6667,152.4333,83.8,74,63,8.14,PG,2022-02-14 04:26:02,light rain
